,Subnum,Block,Trial,Old,testcdisgard,Setsize,Serpos,Lag,Response,Correctness,Side,RT,WhichProbe,Stimkind,FileCondi,prob1,prob2,prob3,prob4,prob5,prob6,prob7,prob8
1,1,2,1,1,1,8,5,4,1,1,1,1402,3,1,CMpure,16,10,9,14,11,13,15,12
2,1,2,2,1,1,8,7,2,2,1,0,854,8,1,CMpure,6,4,2,5,3,7,8,1
3,1,2,3,2,1,8,0,0,2,1,1,1256,12,1,CMpure,14,11,16,9,10,13,12,15
4,1,2,4,1,1,8,2,7,1,1,1,1098,3,1,CMpure,15,11,16,12,9,13,14,10
5,1,2,5,1,1,2,2,1,1,1,1,753,2,1,CMpure,16,10,NA,NA,NA,NA,NA,NA
6,1,2,6,1,1,2,2,1,2,1,0,760,6,1,CMpure,5,6,NA,NA,NA,NA,NA,NA
7,1,2,7,2,1,2,0,0,2,1,1,782,14,1,CMpure,10,16,NA,NA,NA,NA,NA,NA
8,1,2,8,2,1,4,0,0,1,1,0,583,11,1,CMpure,4,3,5,6,NA,NA,NA,NA
9,1,2,9,1,1,4,1,4,1,0,0,633,5,1,CMpure,5,3,6,1,NA,NA,NA,NA
10,1,2,10,2,1,4,0,0,2,1,1,1065,10,1,CMpure,16,10,15,9,NA,NA,NA,NA
11,1,2,11,2,1,4,0,0,1,1,0,1287,9,1,CMpure,8,7,1,5,NA,NA,NA,NA
12,1,2,12,1,1,4,4,1,1,1,1,733,7,1,CMpure,13,9,10,15,NA,NA,NA,NA
13,1,2,13,2,1,8,0,0,2,1,1,1204,9,1,CMpure,12,16,14,10,11,15,9,13
14,1,2,14,2,1,2,0,0,2,1,1,5528,9,1,CMpure,14,12,NA,NA,NA,NA,NA,NA
15,1,2,15,1,1,4,2,3,1,0,0,805,5,1,CMpure,1,5,6,8,NA,NA,NA,NA
16,1,2,16,2,1,8,0,0,2,1,1,696,11,1,CMpure,14,15,11,12,13,10,16,9
17,1,2,17,2,1,4,0,0,2,1,1,998,16,1,CMpure,9,15,16,11,NA,NA,NA,NA
18,1,2,18,2,1,2,0,0,2,0,0,1169,15,1,CMpure,5,6,NA,NA,NA,NA,NA,NA
19,1,2,19,2,1,4,0,0,2,1,1,908,13,1,CMpure,14,9,15,16,NA,NA,NA,NA
20,1,2,20,1,1,2,2,1,1,1,1,780,8,1,CMpure,9,16,NA,NA,NA,NA,NA,NA
21,1,2,21,2,1,4,0,0,2,1,1,710,11,1,CMpure,16,12,13,11,NA,NA,NA,NA
22,1,2,22,1,1,8,7,2,2,1,0,782,4,1,CMpure,3,6,5,8,2,7,4,1
23,1,2,23,1,1,4,2,3,2,1,0,680,2,1,CMpure,4,2,7,8,NA,NA,NA,NA
24,1,2,24,2,1,8,0,0,2,1,1,1216,16,1,CMpure,15,14,13,9,16,12,10,11
25,1,3,1,2,1,4,0,0,1,1,0,1105,15,1,CMpure,4,1,5,7,NA,NA,NA,NA
26,1,3,2,1,1,8,8,1,2,1,0,777,7,1,CMpure,5,6,4,2,8,1,3,7
27,1,3,3,2,1,4,0,0,1,1,0,1139,9,1,CMpure,5,7,2,1,NA,NA,NA,NA
28,1,3,4,2,1,2,0,0,2,1,1,458,10,1,CMpure,10,15,NA,NA,NA,NA,NA,NA
29,1,3,5,1,1,2,2,1,1,1,1,1004,2,1,CMpure,15,10,NA,NA,NA,NA,NA,NA
30,1,3,6,1,1,8,6,3,2,1,0,632,2,1,CMpure,3,1,6,7,4,2,5,8
31,1,3,7,2,1,2,0,0,2,1,1,1202,14,1,CMpure,14,10,NA,NA,NA,NA,NA,NA
32,1,3,8,2,1,2,0,0,1,1,0,422,15,1,CMpure,8,5,NA,NA,NA,NA,NA,NA
33,1,3,9,2,1,8,0,0,1,1,0,2441,10,1,CMpure,8,6,3,5,7,2,1,4
34,1,3,10,2,1,8,0,0,2,1,1,1099,9,1,CMpure,14,13,9,10,16,15,12,11
35,1,3,11,2,1,8,0,0,1,1,0,611,14,1,CMpure,4,3,1,7,5,8,2,6
36,1,3,12,2,1,4,0,0,1,0,1,836,16,1,CMpure,15,9,14,13,NA,NA,NA,NA
37,1,3,13,2,1,8,0,0,2,1,1,727,11,1,CMpure,10,15,9,12,14,13,11,16
38,1,3,14,2,1,2,0,0,1,1,0,526,11,1,CMpure,5,7,NA,NA,NA,NA,NA,NA
39,1,3,15,2,1,8,0,0,2,1,1,797,15,1,CMpure,14,12,16,10,13,9,11,15
40,1,3,16,1,1,2,1,2,1,1,1,801,1,1,CMpure,9,13,NA,NA,NA,NA,NA,NA
41,1,3,17,2,1,4,0,0,2,1,1,842,12,1,CMpure,9,14,15,12,NA,NA,NA,NA
42,1,3,18,2,1,2,0,0,2,1,1,732,11,1,CMpure,15,14,NA,NA,NA,NA,NA,NA
43,1,3,19,2,1,8,0,0,2,0,0,899,15,1,CMpure,7,1,4,3,6,2,5,8
44,1,3,20,2,1,8,0,0,2,0,0,883,13,1,CMpure,7,2,5,8,1,4,6,3
45,1,3,21,2,1,4,0,0,1,1,0,504,16,1,CMpure,6,4,1,5,NA,NA,NA,NA
46,1,3,22,2,1,4,0,0,2,1,1,845,13,1,CMpure,12,11,16,9,NA,NA,NA,NA
47,1,3,23,2,1,2,0,0,2,1,1,1104,12,1,CMpure,14,13,NA,NA,NA,NA,NA,NA
48,1,3,24,2,1,8,0,0,2,1,1,888,13,1,CMpure,9,14,11,12,10,13,15,16
49,1,4,1,2,1,2,0,0,2,1,1,1959,12,1,CMpure,11,16,NA,NA,NA,NA,NA,NA
50,1,4,2,2,1,2,0,0,2,1,1,1341,9,1,CMpure,13,15,NA,NA,NA,NA,NA,NA
51,1,4,3,2,1,8,0,0,1,1,0,1003,16,1,CMpure,1,8,2,5,6,4,3,7
52,1,4,4,1,1,4,1,4,2,1,0,764,7,1,CMpure,7,1,6,3,NA,NA,NA,NA
53,1,4,5,1,1,8,2,7,2,0,1,706,6,1,CMpure,9,14,16,13,15,12,11,10
54,1,4,6,2,1,2,0,0,2,0,0,857,13,1,CMpure,3,6,NA,NA,NA,NA,NA,NA
55,1,4,7,1,1,8,3,6,2,0,1,683,1,1,CMpure,16,14,9,10,11,12,13,15
56,1,4,8,2,1,8,0,0,2,0,0,916,16,1,CMpure,5,2,7,3,4,6,8,1
57,1,4,9,2,1,4,0,0,1,1,0,536,16,1,CMpure,7,8,3,6,NA,NA,NA,NA
58,1,4,10,2,1,4,0,0,2,1,1,668,10,1,CMpure,9,11,14,10,NA,NA,NA,NA
59,1,4,11,1,1,4,2,3,1,0,0,475,6,1,CMpure,1,6,7,5,NA,NA,NA,NA
60,1,4,12,1,1,8,6,3,1,1,1,812,3,1,CMpure,10,12,15,9,16,11,14,13
61,1,4,13,1,1,8,7,2,1,1,1,496,7,1,CMpure,13,10,11,14,9,16,15,12
62,1,4,14,2,1,8,0,0,1,1,0,1248,16,1,CMpure,4,5,7,3,1,2,6,8
63,1,4,15,1,1,8,3,6,2,0,1,1042,2,1,CMpure,13,11,10,9,14,16,12,15
64,1,4,16,2,1,4,0,0,1,1,0,465,16,1,CMpure,1,7,5,4,NA,NA,NA,NA
65,1,4,17,2,1,2,0,0,2,1,1,451,16,1,CMpure,11,13,NA,NA,NA,NA,NA,NA
66,1,4,18,2,1,8,0,0,2,1,1,869,9,1,CMpure,9,13,10,15,12,14,11,16
67,1,4,19,1,1,2,2,1,1,1,1,390,5,1,CMpure,12,13,NA,NA,NA,NA,NA,NA
68,1,4,20,2,1,4,0,0,1,1,0,560,12,1,CMpure,5,6,2,7,NA,NA,NA,NA
69,1,4,21,2,1,2,0,0,1,1,0,382,16,1,CMpure,6,3,NA,NA,NA,NA,NA,NA
70,1,4,22,2,1,2,0,0,1,1,0,385,9,1,CMpure,3,8,NA,NA,NA,NA,NA,NA
71,1,4,23,2,1,8,0,0,1,1,0,326,12,1,CMpure,4,6,7,8,1,3,2,5
72,1,4,24,2,1,8,0,0,1,1,0,557,11,1,CMpure,2,7,5,8,4,6,3,1
73,1,5,1,2,1,8,0,0,2,1,1,507,14,1,CMpure,10,12,14,11,15,13,16,9
74,1,5,2,1,1,4,3,2,1,1,1,465,8,1,CMpure,10,13,16,9,NA,NA,NA,NA
75,1,5,3,1,1,2,1,2,2,1,0,594,6,1,CMpure,6,7,NA,NA,NA,NA,NA,NA
76,1,5,4,2,1,4,0,0,2,1,1,484,10,1,CMpure,16,9,12,14,NA,NA,NA,NA
77,1,5,5,2,1,4,0,0,1,1,0,602,12,1,CMpure,2,7,1,8,NA,NA,NA,NA
78,1,5,6,2,1,2,0,0,1,1,0,517,12,1,CMpure,2,5,NA,NA,NA,NA,NA,NA
79,1,5,7,2,1,2,0,0,1,1,0,421,16,1,CMpure,6,5,NA,NA,NA,NA,NA,NA
80,1,5,8,1,1,8,1,8,2,1,0,935,5,1,CMpure,5,6,3,4,2,7,1,8
81,1,5,9,1,1,8,6,3,2,1,0,678,6,1,CMpure,2,8,3,1,5,6,4,7
82,1,5,10,1,1,4,4,1,2,1,0,340,1,1,CMpure,6,4,7,1,NA,NA,NA,NA
83,1,5,11,1,1,8,2,7,1,1,1,619,1,1,CMpure,12,9,15,13,10,14,11,16
84,1,5,12,2,1,4,0,0,2,1,1,555,12,1,CMpure,12,9,13,16,NA,NA,NA,NA
85,1,5,13,1,1,4,1,4,1,0,0,366,4,1,CMpure,4,1,7,2,NA,NA,NA,NA
86,1,5,14,2,1,2,0,0,2,1,1,1107,13,1,CMpure,12,9,NA,NA,NA,NA,NA,NA
87,1,5,15,2,1,2,0,0,1,1,0,427,14,1,CMpure,3,4,NA,NA,NA,NA,NA,NA
88,1,5,16,1,1,8,3,6,2,1,0,590,6,1,CMpure,1,7,6,4,8,3,2,5
89,1,5,17,2,1,4,0,0,2,1,1,880,12,1,CMpure,13,10,15,14,NA,NA,NA,NA
90,1,5,18,1,1,2,2,1,2,1,0,561,1,1,CMpure,3,1,NA,NA,NA,NA,NA,NA
91,1,5,19,2,1,8,0,0,1,1,0,750,13,1,CMpure,6,8,7,2,1,3,5,4
92,1,5,20,1,1,2,1,2,1,1,1,788,7,1,CMpure,15,16,NA,NA,NA,NA,NA,NA
93,1,5,21,1,1,4,4,1,1,1,1,366,8,1,CMpure,9,12,11,16,NA,NA,NA,NA
94,1,5,22,1,1,2,2,1,1,1,1,420,5,1,CMpure,15,13,NA,NA,NA,NA,NA,NA
95,1,5,23,2,1,8,0,0,2,0,0,807,15,1,CMpure,2,6,5,4,1,8,3,7
96,1,5,24,1,1,8,6,3,2,1,0,442,7,1,CMpure,6,1,2,5,4,7,3,8
97,1,6,1,2,1,2,0,0,1,1,0,648,11,1,CMpure,6,1,NA,NA,NA,NA,NA,NA
98,1,6,2,2,1,2,0,0,2,1,1,530,14,1,CMpure,16,12,NA,NA,NA,NA,NA,NA
99,1,6,3,1,1,8,2,7,1,1,1,736,4,1,CMpure,16,12,9,15,14,10,11,13
100,1,6,4,1,1,8,1,8,2,0,1,535,6,1,CMpure,14,16,13,12,10,9,15,11
101,1,6,5,2,1,2,0,0,2,0,0,821,12,1,CMpure,4,2,NA,NA,NA,NA,NA,NA
102,1,6,6,1,1,4,1,4,1,0,0,606,1,1,CMpure,1,5,4,6,NA,NA,NA,NA
103,1,6,7,1,1,8,7,2,1,1,1,602,3,1,CMpure,14,16,13,12,15,10,11,9
104,1,6,8,1,1,8,6,3,1,1,1,661,4,1,CMpure,13,15,11,10,14,12,16,9
105,1,6,9,1,1,4,1,4,1,1,1,581,1,1,CMpure,9,13,15,10,NA,NA,NA,NA
106,1,6,10,1,1,8,7,2,1,1,1,705,6,1,CMpure,13,12,11,15,9,16,14,10
107,1,6,11,1,1,4,1,4,1,1,1,574,7,1,CMpure,15,12,16,14,NA,NA,NA,NA
108,1,6,12,2,1,8,0,0,2,1,1,491,11,1,CMpure,12,9,14,11,13,16,15,10
109,1,6,13,1,1,2,1,2,1,1,1,652,6,1,CMpure,14,12,NA,NA,NA,NA,NA,NA
110,1,6,14,1,1,8,1,8,1,0,0,454,8,1,CMpure,8,6,5,3,4,7,2,1
111,1,6,15,1,1,4,2,3,1,1,1,477,6,1,CMpure,16,14,10,12,NA,NA,NA,NA
112,1,6,16,1,1,2,1,2,2,1,0,526,6,1,CMpure,6,8,NA,NA,NA,NA,NA,NA
113,1,6,17,1,1,2,2,1,1,1,1,477,4,1,CMpure,9,12,NA,NA,NA,NA,NA,NA
114,1,6,18,1,1,8,6,3,2,1,0,606,7,1,CMpure,5,8,6,2,1,7,3,4
115,1,6,19,1,1,2,1,2,2,1,0,410,7,1,CMpure,7,2,NA,NA,NA,NA,NA,NA
116,1,6,20,2,1,8,0,0,2,1,1,782,9,1,CMpure,13,14,9,15,16,11,10,12
117,1,6,21,1,1,2,1,2,1,1,1,770,5,1,CMpure,13,15,NA,NA,NA,NA,NA,NA
118,1,6,22,1,1,8,8,1,2,1,0,455,2,1,CMpure,6,8,3,7,5,4,1,2
119,1,6,23,2,1,8,0,0,2,1,1,649,13,1,CMpure,14,15,9,12,10,16,13,11
120,1,6,24,1,1,8,7,2,1,0,0,1523,2,1,CMpure,3,6,1,5,4,7,2,8
121,1,7,1,2,1,4,0,0,2,1,1,562,9,1,CMpure,14,12,13,9,NA,NA,NA,NA
122,1,7,2,1,1,8,7,2,2,1,0,432,7,1,CMpure,6,1,4,5,8,2,7,3
123,1,7,3,1,1,8,2,7,1,0,0,610,4,1,CMpure,1,4,8,5,7,3,6,2
124,1,7,4,2,1,2,0,0,1,0,1,798,9,1,CMpure,11,10,NA,NA,NA,NA,NA,NA
125,1,7,5,1,1,4,2,3,1,0,0,903,3,1,CMpure,7,3,4,2,NA,NA,NA,NA
126,1,7,6,1,1,2,2,1,2,1,0,1351,1,1,CMpure,2,1,NA,NA,NA,NA,NA,NA
127,1,7,7,2,1,4,0,0,2,1,1,842,12,1,CMpure,9,12,10,11,NA,NA,NA,NA
128,1,7,8,1,1,4,1,4,2,0,1,1122,8,1,CMpure,16,11,15,12,NA,NA,NA,NA
129,1,7,9,1,1,8,1,8,2,1,0,745,4,1,CMpure,4,2,8,7,5,1,3,6
130,1,7,10,1,1,4,2,3,2,0,1,645,1,1,CMpure,16,9,10,11,NA,NA,NA,NA
131,1,7,11,1,1,2,2,1,1,1,1,350,7,1,CMpure,16,15,NA,NA,NA,NA,NA,NA
132,1,7,12,1,1,4,1,4,2,1,0,505,7,1,CMpure,7,1,2,6,NA,NA,NA,NA
133,1,7,13,1,1,4,2,3,2,1,0,717,6,1,CMpure,5,6,7,2,NA,NA,NA,NA
134,1,7,14,2,1,8,0,0,1,1,0,515,9,1,CMpure,3,7,5,1,6,8,4,2
135,1,7,15,1,1,8,7,2,2,1,0,435,7,1,CMpure,8,2,4,6,1,5,7,3
136,1,7,16,1,1,8,8,1,1,1,1,581,2,1,CMpure,9,15,14,16,11,13,12,10
137,1,7,17,1,1,8,6,3,2,1,0,978,2,1,CMpure,4,5,1,7,3,2,6,8
138,1,7,18,1,1,8,2,7,2,0,1,431,1,1,CMpure,10,9,14,16,12,11,15,13
139,1,7,19,1,1,4,3,2,1,1,1,677,4,1,CMpure,10,9,12,15,NA,NA,NA,NA
140,1,7,20,1,1,4,3,2,2,1,0,484,2,1,CMpure,5,3,2,6,NA,NA,NA,NA
141,1,7,21,1,1,8,4,5,1,1,1,644,2,1,CMpure,14,9,15,10,13,16,12,11
142,1,7,22,1,1,8,1,8,2,0,1,639,6,1,CMpure,14,15,10,16,9,12,13,11
143,1,7,23,1,1,4,1,4,1,1,1,862,4,1,CMpure,12,16,11,10,NA,NA,NA,NA
144,1,7,24,1,1,2,2,1,2,0,1,480,4,1,CMpure,13,12,NA,NA,NA,NA,NA,NA
145,1,8,1,2,1,2,0,0,1,1,0,627,13,1,CMpure,7,6,NA,NA,NA,NA,NA,NA
146,1,8,2,2,1,8,0,0,1,1,0,527,15,1,CMpure,3,7,2,8,6,5,1,4
147,1,8,3,2,1,2,0,0,2,1,1,526,16,1,CMpure,13,14,NA,NA,NA,NA,NA,NA
148,1,8,4,1,1,8,2,7,2,0,1,477,8,1,CMpure,10,16,15,11,14,12,13,9
149,1,8,5,2,1,4,0,0,2,1,1,660,9,1,CMpure,13,9,16,15,NA,NA,NA,NA
150,1,8,6,2,1,2,0,0,1,1,0,349,13,1,CMpure,7,6,NA,NA,NA,NA,NA,NA
151,1,8,7,1,1,2,2,1,1,1,1,419,8,1,CMpure,10,16,NA,NA,NA,NA,NA,NA
152,1,8,8,2,1,2,0,0,1,1,0,582,16,1,CMpure,6,3,NA,NA,NA,NA,NA,NA
153,1,8,9,1,1,8,6,3,2,1,0,595,2,1,CMpure,1,6,8,3,5,2,7,4
154,1,8,10,1,1,4,3,2,1,1,1,757,6,1,CMpure,13,10,14,9,NA,NA,NA,NA
155,1,8,11,2,1,4,0,0,2,1,1,591,11,1,CMpure,12,15,13,16,NA,NA,NA,NA
156,1,8,12,2,1,8,0,0,1,1,0,396,15,1,CMpure,6,8,3,2,1,7,5,4
157,1,8,13,1,1,4,1,4,2,1,0,438,4,1,CMpure,4,2,8,7,NA,NA,NA,NA
158,1,8,14,2,1,4,0,0,2,1,1,509,16,1,CMpure,9,10,16,11,NA,NA,NA,NA
159,1,8,15,2,1,4,0,0,1,1,0,483,14,1,CMpure,1,4,8,3,NA,NA,NA,NA
160,1,8,16,1,1,4,1,4,2,1,0,569,3,1,CMpure,3,5,2,1,NA,NA,NA,NA
161,1,8,17,1,1,8,8,1,1,1,1,390,7,1,CMpure,11,10,12,13,9,16,14,15
162,1,8,18,1,1,2,2,1,2,1,0,474,2,1,CMpure,4,2,NA,NA,NA,NA,NA,NA
163,1,8,19,1,1,4,1,4,2,1,0,881,3,1,CMpure,3,6,1,4,NA,NA,NA,NA
164,1,8,20,1,1,8,3,6,2,0,1,545,6,1,CMpure,11,10,14,12,13,9,16,15
165,1,8,21,1,1,4,3,2,1,1,1,596,3,1,CMpure,12,10,11,16,NA,NA,NA,NA
166,1,8,22,2,1,8,0,0,2,1,1,864,14,1,CMpure,13,9,14,11,15,16,10,12
167,1,8,23,1,1,2,2,1,1,1,1,370,7,1,CMpure,14,15,NA,NA,NA,NA,NA,NA
168,1,8,24,1,1,8,2,7,2,1,0,759,7,1,CMpure,2,7,4,6,5,3,1,8
169,1,9,1,1,1,4,1,4,2,1,0,556,2,1,CMpure,2,5,8,3,NA,NA,NA,NA
170,1,9,2,1,1,4,3,2,1,0,0,623,5,1,CMpure,8,4,5,3,NA,NA,NA,NA
171,1,9,3,1,1,8,5,4,2,1,0,490,2,1,CMpure,5,8,3,7,2,4,6,1
172,1,9,4,2,1,2,0,0,1,1,0,714,10,1,CMpure,4,5,NA,NA,NA,NA,NA,NA
173,1,9,5,2,1,8,0,0,2,1,1,882,16,1,CMpure,16,15,9,14,13,11,12,10
174,1,9,6,1,1,4,1,4,2,0,1,984,3,1,CMpure,11,13,9,10,NA,NA,NA,NA
175,1,9,7,2,1,2,0,0,1,1,0,468,12,1,CMpure,5,8,NA,NA,NA,NA,NA,NA
176,1,9,8,1,1,4,4,1,2,1,0,458,2,1,CMpure,6,3,1,2,NA,NA,NA,NA
177,1,9,9,2,1,4,0,0,1,1,0,530,13,1,CMpure,1,2,5,3,NA,NA,NA,NA
178,1,9,10,2,1,8,0,0,1,1,0,496,9,1,CMpure,4,2,5,8,1,7,6,3
179,1,9,11,2,1,2,0,0,2,1,1,720,10,1,CMpure,12,15,NA,NA,NA,NA,NA,NA
180,1,9,12,1,1,4,1,4,1,1,1,748,3,1,CMpure,11,16,9,15,NA,NA,NA,NA
181,1,9,13,2,1,8,0,0,2,1,1,658,16,1,CMpure,10,12,15,13,9,11,16,14
182,1,9,14,2,1,8,0,0,2,1,1,620,14,1,CMpure,9,12,14,11,16,10,15,13
183,1,9,15,2,1,8,0,0,1,1,0,615,13,1,CMpure,1,3,8,5,7,4,6,2
184,1,9,16,1,1,8,5,4,1,1,1,594,3,1,CMpure,16,13,15,14,11,12,10,9
185,1,9,17,2,1,2,0,0,2,1,1,2687,9,1,CMpure,15,10,NA,NA,NA,NA,NA,NA
186,1,9,18,2,1,4,0,0,2,1,1,573,14,1,CMpure,14,9,16,12,NA,NA,NA,NA
187,1,9,19,1,1,4,2,3,1,1,1,576,6,1,CMpure,13,14,10,12,NA,NA,NA,NA
188,1,9,20,1,1,4,3,2,2,1,0,498,7,1,CMpure,2,4,7,3,NA,NA,NA,NA
189,1,9,21,2,1,2,0,0,2,1,1,401,16,1,CMpure,9,12,NA,NA,NA,NA,NA,NA
190,1,9,22,2,1,2,0,0,2,1,1,518,9,1,CMpure,11,13,NA,NA,NA,NA,NA,NA
191,1,9,23,2,1,8,0,0,2,1,1,741,9,1,CMpure,15,16,12,9,13,10,11,14
192,1,9,24,1,1,2,2,1,1,1,1,427,1,1,CMpure,15,9,NA,NA,NA,NA,NA,NA
193,2,2,1,1,1,8,2,7,1,1,1,642,3,1,CMpure,12,11,16,9,13,15,14,10
194,2,2,2,1,1,2,2,1,1,1,1,364,6,1,CMpure,10,14,NA,NA,NA,NA,NA,NA
195,2,2,3,1,1,8,4,5,2,1,0,833,8,1,CMpure,2,4,5,8,3,1,6,7
196,2,2,4,2,1,2,0,0,2,1,1,724,15,1,CMpure,16,14,NA,NA,NA,NA,NA,NA
197,2,2,5,1,1,2,2,1,1,1,1,587,2,1,CMpure,11,10,NA,NA,NA,NA,NA,NA
198,2,2,6,2,1,8,0,0,1,1,0,727,13,1,CMpure,5,4,2,3,6,1,7,8
199,2,2,7,2,1,2,0,0,2,1,1,703,12,1,CMpure,14,10,NA,NA,NA,NA,NA,NA
200,2,2,8,2,1,4,0,0,1,0,1,620,12,1,CMpure,14,13,16,12,NA,NA,NA,NA
201,2,2,9,1,1,4,2,3,1,0,0,844,4,1,CMpure,7,4,8,5,NA,NA,NA,NA
202,2,2,10,1,1,4,3,2,1,1,1,723,2,1,CMpure,16,12,10,14,NA,NA,NA,NA
203,2,2,11,2,1,2,0,0,2,1,1,539,9,1,CMpure,16,9,NA,NA,NA,NA,NA,NA
204,2,2,12,1,1,4,4,1,2,1,0,431,2,1,CMpure,7,8,6,2,NA,NA,NA,NA
205,2,2,13,2,1,8,0,0,2,1,1,1057,12,1,CMpure,13,15,12,10,9,16,11,14
206,2,2,14,2,1,2,0,0,2,1,1,651,14,1,CMpure,15,11,NA,NA,NA,NA,NA,NA
207,2,2,15,1,1,2,2,1,1,1,1,597,8,1,CMpure,13,16,NA,NA,NA,NA,NA,NA
208,2,2,16,2,1,2,0,0,1,1,0,481,11,1,CMpure,1,3,NA,NA,NA,NA,NA,NA
209,2,2,17,1,1,4,1,4,1,1,1,567,1,1,CMpure,9,14,11,10,NA,NA,NA,NA
210,2,2,18,2,1,4,0,0,1,1,0,505,13,1,CMpure,6,8,1,2,NA,NA,NA,NA
211,2,2,19,1,1,4,2,3,2,1,0,542,5,1,CMpure,6,5,4,8,NA,NA,NA,NA
212,2,2,20,1,1,2,1,2,2,1,0,445,5,1,CMpure,5,6,NA,NA,NA,NA,NA,NA
213,2,2,21,1,1,8,2,7,1,1,1,591,2,1,CMpure,13,10,12,11,16,9,15,14
214,2,2,22,2,1,4,0,0,2,1,1,577,11,1,CMpure,14,10,12,15,NA,NA,NA,NA
215,2,2,23,2,1,8,0,0,1,1,0,1006,11,1,CMpure,6,7,3,5,2,1,4,8
216,2,2,24,2,1,4,0,0,2,1,1,575,10,1,CMpure,12,11,9,14,NA,NA,NA,NA
217,2,3,1,1,1,8,6,3,1,1,1,591,6,1,CMpure,15,9,12,13,16,14,11,10
218,2,3,2,1,1,8,3,6,2,1,0,475,4,1,CMpure,7,3,4,1,8,6,2,5
219,2,3,3,1,1,2,2,1,1,1,1,332,2,1,CMpure,14,10,NA,NA,NA,NA,NA,NA
220,2,3,4,2,1,8,0,0,2,1,1,579,11,1,CMpure,12,15,16,11,9,14,13,10
221,2,3,5,2,1,4,0,0,2,1,1,453,15,1,CMpure,11,12,15,16,NA,NA,NA,NA
222,2,3,6,1,1,4,3,2,1,1,1,605,5,1,CMpure,10,9,13,14,NA,NA,NA,NA
223,2,3,7,1,1,2,2,1,1,1,1,344,8,1,CMpure,11,16,NA,NA,NA,NA,NA,NA
224,2,3,8,2,1,8,0,0,2,0,0,655,15,1,CMpure,2,3,6,7,1,4,5,8
225,2,3,9,1,1,8,7,2,1,1,1,568,5,1,CMpure,9,15,14,12,16,11,13,10
226,2,3,10,2,1,2,0,0,1,1,0,486,14,1,CMpure,5,2,NA,NA,NA,NA,NA,NA
227,2,3,11,2,1,4,0,0,1,1,0,668,11,1,CMpure,1,6,2,3,NA,NA,NA,NA
228,2,3,12,2,1,8,0,0,2,1,1,565,11,1,CMpure,15,11,13,12,10,14,16,9
229,2,3,13,2,1,2,0,0,1,1,0,450,12,1,CMpure,1,3,NA,NA,NA,NA,NA,NA
230,2,3,14,1,1,8,6,3,1,1,1,564,6,1,CMpure,10,12,15,13,9,14,16,11
231,2,3,15,1,1,4,3,2,1,0,0,550,6,1,CMpure,2,3,6,5,NA,NA,NA,NA
232,2,3,16,1,1,4,2,3,1,1,1,553,7,1,CMpure,11,15,10,12,NA,NA,NA,NA
233,2,3,17,1,1,2,2,1,1,0,0,455,5,1,CMpure,3,5,NA,NA,NA,NA,NA,NA
234,2,3,18,2,1,4,0,0,1,1,0,622,12,1,CMpure,4,5,6,8,NA,NA,NA,NA
235,2,3,19,1,1,8,3,6,2,0,1,681,8,1,CMpure,12,10,16,11,13,15,14,9
236,2,3,20,2,1,4,0,0,2,1,1,535,10,1,CMpure,15,10,12,9,NA,NA,NA,NA
237,2,3,21,2,1,8,0,0,2,1,1,693,11,1,CMpure,14,13,9,10,15,12,16,11
238,2,3,22,1,1,2,1,2,1,1,1,606,4,1,CMpure,12,14,NA,NA,NA,NA,NA,NA
239,2,3,23,2,1,8,0,0,2,1,1,602,15,1,CMpure,12,16,15,14,9,10,13,11
240,2,3,24,1,1,2,1,2,2,1,0,405,8,1,CMpure,8,3,NA,NA,NA,NA,NA,NA
241,2,4,1,2,1,2,0,0,2,1,1,508,16,1,CMpure,9,10,NA,NA,NA,NA,NA,NA
242,2,4,2,2,1,8,0,0,1,1,0,540,13,1,CMpure,7,6,2,1,5,4,3,8
243,2,4,3,1,1,8,1,8,2,1,0,778,4,1,CMpure,4,6,5,7,1,3,2,8
244,2,4,4,1,1,2,1,2,1,1,1,591,4,1,CMpure,12,16,NA,NA,NA,NA,NA,NA
245,2,4,5,2,1,8,0,0,1,1,0,891,9,1,CMpure,5,4,3,1,8,6,7,2
246,2,4,6,1,1,8,5,4,1,0,0,1196,3,1,CMpure,4,1,7,2,3,6,8,5
247,2,4,7,2,1,2,0,0,1,1,0,496,13,1,CMpure,4,2,NA,NA,NA,NA,NA,NA
248,2,4,8,2,1,4,0,0,2,1,1,613,14,1,CMpure,12,14,9,13,NA,NA,NA,NA
249,2,4,9,1,1,8,1,8,1,1,1,752,8,1,CMpure,16,10,11,13,9,15,12,14
250,2,4,10,2,1,4,0,0,2,1,1,636,16,1,CMpure,14,16,11,12,NA,NA,NA,NA
251,2,4,11,1,1,2,2,1,1,1,1,406,1,1,CMpure,15,9,NA,NA,NA,NA,NA,NA
252,2,4,12,1,1,4,2,3,2,1,0,751,2,1,CMpure,5,2,4,1,NA,NA,NA,NA
253,2,4,13,2,1,4,0,0,1,1,0,618,11,1,CMpure,1,5,7,2,NA,NA,NA,NA
254,2,4,14,2,1,8,0,0,2,1,1,597,16,1,CMpure,16,13,10,15,12,11,14,9
255,2,4,15,1,1,4,3,2,1,1,1,1207,6,1,CMpure,11,16,14,9,NA,NA,NA,NA
256,2,4,16,1,1,4,1,4,2,1,0,672,3,1,CMpure,3,8,5,6,NA,NA,NA,NA
